t,u0,v0,u1,v1,u2,v2,u3,v3,X,Y,Z,Roll,Pitch,Yaw
1585.3488445281982,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
1618.696689605713,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
1647.545576095581,266,348,272,199,421,206,417,352,9.538834006542023,189.80282415643282,-14.346312778789118,-0.1392127303246848,0.05162343435366713,0.108242642852156
1685.2142810821533,266,348,272,200,421,204,418,352,9.420707843088275,189.92232521218,-14.19426019556509,-0.11932936660253735,0.032445446557060366,0.02519405288185443
1713.0558490753174,266,348,272,200,421,204,418,352,9.420707843088275,189.92232521218,-14.19426019556509,-0.11932936660253735,0.032445446557060366,0.02519405288185443
1744.9123859405518,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
1777.5804996490479,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
1808.6702823638916,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
1855.9041023254395,266,348,272,200,421,204,418,352,9.420707843088275,189.92232521218,-14.19426019556509,-0.11932936660253735,0.032445446557060366,0.02519405288185443
1891.1261558532715,266,348,272,200,421,205,418,352,9.51251026570375,190.24734588249024,-14.307197233710077,-0.13365552992125368,0.03891502556470155,0.05302167678874754
1920.8745956420898,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
1953.4108638763428,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
1986.1247539520264,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2018.47243309021,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2049.414873123169,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2086.111307144165,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2113.654375076294,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
2144.942045211792,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2192.8153038024902,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2224.210500717163,266,348,272,200,421,205,418,352,9.51251026570375,190.24734588249024,-14.307197233710077,-0.13365552992125368,0.03891502556470155,0.05302167678874754
2263.9005184173584,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2289.728879928589,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2321.2552070617676,266,348,273,199,421,206,417,352,9.627473943275378,189.4519131083669,-14.218258081515218,-0.15932198944622672,0.05168147568268154,0.1095555386303391
2353.1956672668457,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2389.413595199585,266,348,272,200,421,205,418,352,9.51251026570375,190.24734588249024,-14.307197233710077,-0.13365552992125368,0.03891502556470155,0.05302167678874754
2416.94712638855,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2448.5421180725098,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
2496.288061141968,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2529.034376144409,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2560.7247352600098,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2593.2395458221436,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2624.7427463531494,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2656.5024852752686,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2688.396215438843,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2721.407651901245,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2753.570318222046,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2787.1179580688477,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2832.598924636841,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2863.6951446533203,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2896.497964859009,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2927.6509284973145,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
2959.8987102508545,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
2993.314266204834,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3024.289131164551,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3057.7476024627686,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3088.062047958374,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3121.812105178833,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3169.0616607666016,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3200.9146213531494,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3232.4752807617188,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3264.9219036102295,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3297.6605892181396,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
3326.6284465789795,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3360.92209815979,266,348,272,200,421,204,418,352,9.420707843088275,189.92232521218,-14.19426019556509,-0.11932936660253735,0.032445446557060366,0.02519405288185443
3393.4531211853027,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3425.9088039398193,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
3473.346710205078,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3508.9633464813232,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3523.3993530273438,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3568.928003311157,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3600.7981300354004,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3632.976531982422,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
3665.8174991607666,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3696.371078491211,266,348,272,200,421,204,418,352,9.420707843088275,189.92232521218,-14.19426019556509,-0.11932936660253735,0.032445446557060366,0.02519405288185443
3729.701280593872,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3760.906457901001,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3809.300661087036,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3840.7552242279053,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3855.072259902954,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
3872.5593090057373,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3911.134719848633,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
3968.4691429138184,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
4001.009225845337,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4031.9786071777344,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4064.3835067749023,266,348,272,200,421,205,418,352,9.51251026570375,190.24734588249024,-14.307197233710077,-0.13365552992125368,0.03891502556470155,0.05302167678874754
4095.733404159546,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
4144.665956497192,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
4177.890062332153,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4194.9462890625,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4210.7834815979,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4242.8271770477295,266,348,272,200,421,205,418,352,9.51251026570375,190.24734588249024,-14.307197233710077,-0.13365552992125368,0.03891502556470155,0.05302167678874754
4272.252082824707,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
4310.796737670898,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4367.087602615356,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4400.983095169067,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4450.473785400391,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
4481.6999435424805,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4494.946002960205,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4518.575429916382,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4545.188903808594,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4576.480150222778,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4612.041473388672,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4640.613555908203,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4672.429323196411,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4705.128908157349,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4784.103631973267,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4819.222927093506,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
4831.202030181885,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
4848.898887634277,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
4882.107973098755,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
4912.046670913696,266,348,272,200,421,204,418,352,9.420707843088275,189.92232521218,-14.19426019556509,-0.11932936660253735,0.032445446557060366,0.02519405288185443
4946.253061294556,266,348,272,199,421,206,417,352,9.538834006542023,189.80282415643282,-14.346312778789118,-0.1392127303246848,0.05162343435366713,0.108242642852156
4976.51219367981,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
5011.151075363159,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5040.946960449219,266,348,272,200,421,204,418,352,9.420707843088275,189.92232521218,-14.19426019556509,-0.11932936660253735,0.032445446557060366,0.02519405288185443
5079.219818115234,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
5120.115280151367,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5152.782678604126,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
5192.53134727478,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
5217.3285484313965,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5250.080108642578,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5281.041145324707,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
5312.724828720093,266,348,273,199,421,206,417,352,9.627473943275378,189.4519131083669,-14.218258081515218,-0.15932198944622672,0.05168147568268154,0.1095555386303391
5345.090866088867,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5377.935171127319,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5425.732612609863,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5456.632852554321,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
5492.9399490356445,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
5526.632785797119,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5553.176164627075,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5587.803602218628,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
5616.65678024292,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
5647.266149520874,266,348,273,200,421,205,417,352,9.512694249512274,190.20113877703488,-14.300828527277625,-0.13311785841416984,0.03893797477560677,0.05347040261772503
5681.228876113892,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
5713.561296463013,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
5761.662483215332,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
5793.668746948242,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
5830.945014953613,266,348,273,199,421,206,417,352,9.627473943275378,189.4519131083669,-14.218258081515218,-0.15932198944622672,0.05168147568268154,0.1095555386303391
5857.665777206421,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5893.7859535217285,266,348,272,200,421,204,418,352,9.420707843088275,189.92232521218,-14.19426019556509,-0.11932936660253735,0.032445446557060366,0.02519405288185443
5921.365261077881,266,348,272,200,421,205,417,352,9.418085591942063,190.43626461695538,-14.420557244951107,-0.1124922085432279,0.03888713818661772,0.052522506306913117
5952.4476528167725,266,348,273,200,421,204,417,352,9.421387252644553,189.87634282931145,-14.187565783544503,-0.11912144017919121,0.03246296144963128,0.025442481316943044
5984.841108322144,266,348,272,200,421,204,417,352,9.324180200671602,190.05180926554917,-14.302855819290562,-0.09840406279778582,0.0324200098815733,0.02468295961510896
