t,u0,v0,u1,v1,u2,v2,u3,v3,X,Y,Z,Roll,Pitch,Yaw
5007.089853286743,293,183,153,190,136,44,282,40,9.177478262369071,-29.510435948809878,-9.740236570398917,-2.161573566864414,0.9585791838608289,-1.4983994926893651
5038.100957870483,292,182,153,190,137,46,281,41,9.14614297999081,-29.34440527740403,-9.645620320439546,-2.169353786326622,0.9590806121809141,-1.496502015625771
5070.298671722412,292,183,153,189,138,45,282,40,9.184280725069181,-29.71869161791615,-9.822960420148029,-2.1673428731436517,0.9574884895726719,-1.4978463664772106
5118.733167648315,292,184,153,191,138,46,282,41,9.196025701590667,-29.83233026735926,-9.79248070193057,-2.146497033162844,0.9623472126874647,-1.4978139946725546
5158.264636993408,292,185,153,192,137,48,282,42,9.216602632596608,-29.81215755571462,-9.667104802881655,-2.1393255282945454,0.9604118374210393,-1.4977831399430996
5168.240785598755,292,185,153,192,137,48,282,42,9.216602632596608,-29.81215755571462,-9.667104802881655,-2.1393255282945454,0.9604118374210393,-1.4977831399430996
5187.976837158203,293,186,153,194,137,50,283,42,9.261331357771152,-30.092536053798568,-9.619004939201595,-2.117412440412664,0.9613068580699471,-1.4996726697167875
5214.686870574951,293,189,153,197,138,51,283,45,9.281796607254847,-30.4622118289128,-9.672493761282855,-2.0755388433468758,0.9681186865946214,-1.499599703420229
5248.300790786743,294,193,153,201,138,56,283,49,9.335692793540163,-30.776275143179127,-9.495192951352655,-2.029764699569471,0.9685382023329784,-1.4999717616830917
5309.970140457153,295,203,155,211,139,65,284,59,9.360007138768221,-31.710419795647088,-9.192688157933869,-1.9106745813889907,0.9699377281499498,-1.5016670557537515
5342.803478240967,296,209,156,217,141,71,285,65,9.390164500804168,-32.530001391862505,-9.058458549658296,-1.8366378792024782,0.965090498015479,-1.5034566994177414
5374.835252761841,297,216,157,224,142,78,287,73,9.432896101788875,-33.54983071127532,-8.83320423351821,-1.751925286420822,0.9479360954838133,-1.506787277630125
