t,u0,v0,u1,v1,u2,v2,u3,v3,X,Y,Z,Roll,Pitch,Yaw
5758.455991744995,250,217,246,231,217,326,209,353,27.212061373918118,-118.76316532117491,28.605976492620712,1.715915235196109,-1.2167913410117739,-1.3618450628906087
5799.420118331909,222,331,213,364,455,327,464,362,19.688993491146334,168.48854609886266,-36.892165560814206,1.5142752188931088,0.23744036247421674,0.5325464133784797
5822.415590286255,221,341,213,376,415,336,419,373,12.27119540620673,194.52875668789574,-46.83514290776798,1.5127162137852235,0.327741445860067,0.720647520679078
5854.447841644287,226,345,220,385,454,343,460,383,17.463021446196798,161.98212513198948,-41.5808640403429,1.5052532308168831,0.2616055699018367,0.4261235641616048
5885.626316070557,218,391,224,351,0,0,0,0,17.463021446196798,161.98212513198948,-41.5808640403429,1.5052532308168831,0.2616055699018367,0.4261235641616048
5918.9207553863525,219,396,224,357,453,355,458,396,42.10307044814105,793.5083526900576,-229.174149132928,-0.7844230170623857,0.30242312589288833,0.19928866110161042
5966.567039489746,221,397,457,399,0,0,0,0,42.10307044814105,793.5083526900576,-229.174149132928,-0.7844230170623857,0.30242312589288833,0.19928866110161042
5999.910116195679,223,400,456,402,415,361,417,401,29.34678864483556,152.06086908295035,-45.31502665020861,2.0567683779965966,0.984983940559459,1.323074427581704
6030.694007873535,224,401,456,403,416,402,439,220,-6.4982011166335285,-23.141616480800707,7.978597167456273,0.18196118419304505,-0.16759657925808136,-1.3916227675527877
6062.870979309082,226,400,456,400,437,189,242,193,-2.419149368521648,75.12173654613736,-5.426197495382267,1.7582444290674422,-0.31420369164184203,1.7224843971994588
6099.8358726501465,228,399,455,401,438,188,241,191,-2.31231653280273,74.37831235781027,-5.406453267682865,1.7669689266892634,-0.3266741525820386,1.725703265451688
6126.384496688843,228,401,454,403,441,190,241,192,-2.6762286953495424,73.43423680448565,-5.522509046809941,1.7687561158056304,-0.320337247969658,1.7260491396412463
6157.717704772949,231,397,454,399,441,185,240,189,-2.0338135605393077,73.18656576050864,-5.237954216066455,1.7749457900637295,-0.3402537828986416,1.7295289000266185
6189.850568771362,233,397,452,399,443,184,239,187,-1.934536268594532,71.71456751250966,-5.182406348527123,1.7859235359300556,-0.3547814656467495,1.733034007971898
6229.5591831207275,235,396,450,398,444,184,237,188,-2.269000712430869,71.40056489165246,-5.450229764683157,1.7858084161595924,-0.3542269945923928,1.7391878296849106
6271.057367324829,237,390,446,392,446,181,235,185,-1.9358501158094228,69.81010844159655,-5.147835327462413,1.7992313448898474,-0.37880877509354277,1.745573505445558
6302.577018737793,240,383,446,385,446,178,233,182,-1.3477904290106713,69.2594617654302,-4.716069636921743,1.8049079403199335,-0.3986834815575891,1.7532119621911364
6334.445238113403,241,381,445,383,448,178,229,180,-1.3468039902582776,67.90462183877534,-4.725958237087268,1.8139648322505497,-0.41390547090952384,1.7653684090448283
6367.807149887085,240,377,442,379,450,182,227,182,-1.7102877866834314,66.88517087959889,-4.775738272833629,1.8131252395295718,-0.40598110087235145,1.7702220372528314
6400.629758834839,243,372,441,374,449,180,225,183,-1.703514935824182,67.62199143014814,-4.805119719945363,1.8077779298494066,-0.4074452550196257,1.7792300467364004
6431.337833404541,244,367,438,369,450,177,222,179,-1.356671835997636,66.5367368907201,-4.494021037268876,1.8236632155493926,-0.44005045081852845,1.7909997703652258
6463.135242462158,244,360,436,362,450,179,220,181,-1.4460741072079877,66.5408898008953,-4.358747407924158,1.8173637246530363,-0.43398399954224676,1.7982496598345523
6500.7264614105225,244,357,436,359,450,180,216,182,-1.6182209148669742,66.74436193059,-4.456006503214537,1.8128396490150982,-0.4327218809649602,1.8122260501340475
6525.95067024231,243,355,433,357,450,181,213,182,-1.8574022238025591,66.38075841835892,-4.555136606232535,1.8179568791772784,-0.44212366440432166,1.8225466216525146
6559.283256530762,242,353,433,355,450,182,211,182,-1.8732051818881272,66.28813445257448,-4.498248402525087,1.8171853005529242,-0.44365318493329997,1.8289371446987852
6607.722759246826,241,350,431,354,450,188,208,186,-2.6469119182820755,66.63656565651226,-4.858190008876416,1.8088780178552237,-0.42069570634372405,1.8373718393652732
6638.583660125732,240,346,429,351,451,192,203,192,-3.777186716324836,67.62049119926787,-5.342656107660332,1.790038672543214,-0.38819584982253136,1.8530515480459067
6670.927047729492,242,339,430,341,450,189,200,191,-2.8784637465346803,67.50522519441905,-4.71611368907158,1.787347396354309,-0.4064196441592969,1.873089092058296
6702.693223953247,244,334,430,336,452,189,200,191,-2.5205297466306655,66.97703253082496,-4.329903618439097,1.786276270892939,-0.40535497204256593,1.877830565610282
6735.625505447388,246,331,434,336,457,197,198,197,-3.468126011410849,67.06408193834599,-4.606262683205394,1.7631855274442338,-0.3443159159083217,1.878951106361927
6766.013622283936,249,326,436,332,461,206,197,206,-5.164368193098578,67.45715384499974,-4.832146313793419,1.7277336192642643,-0.2692426294392123,1.8752529927535
6801.644086837769,253,318,439,323,465,212,197,210,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
6830.941915512085,472,219,443,321,199,222,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
6861.719846725464,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
6901.500463485718,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
6943.0060386657715,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
6975.689888000488,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7013.154745101929,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7040.077924728394,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7071.31814956665,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7103.33514213562,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7135.697603225708,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7166.463375091553,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7201.919078826904,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7249.847888946533,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7278.200626373291,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7311.3579750061035,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7343.55902671814,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7375.658988952637,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7408.095598220825,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7439.970254898071,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7472.039222717285,0,0,0,0,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7502.942800521851,248,377,252,342,0,0,0,0,-5.282153556827536,66.22914994545869,-4.253102353103499,1.707952603648293,-0.23090705001899264,1.8743728226483187
7534.64937210083,249,377,254,339,484,345,488,387,2.133924622331122,285.8545385473884,-72.85512616903694,-1.3920411360071812,-0.47485945823409015,-1.0192649357944885
7583.4856033325195,446,382,444,343,482,343,486,383,204.91323849701482,688.9745219237335,-179.4388873559481,-0.5516923766192637,-0.06469451621635731,-0.3260840131814434
7614.492416381836,446,381,444,342,481,342,484,382,217.5818390587338,735.2517556805104,-190.30228085159834,-0.2774289284058386,-0.06718255778176875,-0.34343524574678136
7647.82190322876,444,381,443,342,480,343,483,382,93.37665339813782,319.8794814654751,-82.03790129976885,-1.0182153550313084,-0.2640909644393897,-0.9786705671347329
7682.229518890381,443,377,442,340,479,341,482,378,89.79939134205992,309.99892678930996,-77.53850397148669,-1.070918254155187,-0.2917157965346093,-1.042048748622943
7710.8154296875,481,376,441,337,479,338,470,194,-2.19632123235605,-7.047775564846374,-0.7717895818681726,0.022249651983330888,-0.7419979724698781,-1.8870883481266245
7743.590354919434,478,377,469,170,260,371,270,170,27.433484222391222,-11.527152502268343,-6.407406310310244,0.6368118417820378,-0.13363266862840642,-1.63991249938565
7773.871898651123,477,372,469,167,261,368,270,165,27.226555350848486,-8.829001171210813,-6.583838067004479,0.6213156128829328,-0.10348492347821629,-1.643168898575583
7806.988477706909,475,370,469,162,474,334,470,195,-2.215760401561633,-7.159712467221885,-0.6862889035814168,0.008903361116139815,-0.7383525290424623,-1.8782481624120315
7839.455127716064,474,372,468,166,298,369,301,164,23.89144232413841,-9.391211267097006,-7.436154476729882,0.3486161533125846,-0.05801158902460527,-1.669922459907663
7871.152639389038,471,368,470,197,437,368,437,197,0.917391884840691,2.02575950997105,0.5588677216556072,-0.19672548366442752,-0.9522037787396463,-2.0192818541948827
7919.8033809661865,469,366,470,196,470,162,299,164,8.575678052926282,33.42298614760434,4.348082766184317,0.8592025293745436,-0.3821400877402986,1.6362412666675852
7950.1965045928955,464,362,471,163,263,163,266,360,13.172602399810765,140.54039493902042,-7.3142585870408565,-0.11288329655581326,-0.0039774651716236115,3.116802791188445
7966.861724853516,464,362,471,163,263,163,266,360,13.172602399810765,140.54039493902042,-7.3142585870408565,-0.11288329655581326,-0.0039774651716236115,3.116802791188445
8015.620470046997,458,347,472,161,256,163,268,347,12.75348894551561,143.76810409863594,-6.288043737667002,-0.30379456861250853,0.008055534958067254,3.106166543553353
8047.274827957153,454,339,474,164,254,166,270,340,12.744481717622342,144.50582791624345,-6.197393958565588,-0.43320466473407065,0.010298618601899066,3.119328621892821
8079.221963882446,450,333,475,169,250,171,271,335,12.249759411921453,142.76217999939598,-6.520601283771284,-0.5533840878348041,0.012571920765522788,3.135535806605383
8111.0522747039795,449,331,478,175,247,177,270,331,11.879827166555035,142.83426586298287,-7.127597531289603,-0.6321125804289213,0.007694489516582725,3.1016015428346826
8143.5205936431885,447,322,479,181,244,183,270,323,11.871686774651579,145.03426064025896,-6.869922523017635,-0.738345758565339,0.01009312799530603,3.117625261877989
8175.82106590271,446,313,481,184,241,191,271,314,11.648297443129263,148.32899806094738,-6.542320734661473,-0.8363902907569581,0.029112819068293817,2.996170706233183
8224.06530380249,444,304,483,192,239,198,270,307,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8256.311655044556,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8272.66263961792,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8288.808107376099,484,206,443,291,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8319.882869720459,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8350.133895874023,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8415.104150772095,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8447.251558303833,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8478.869438171387,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8511.64174079895,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8559.44013595581,0,0,0,0,0,0,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8590.083599090576,236,345,244,319,269,230,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8609.361410140991,236,345,244,319,269,230,0,0,11.889157996220344,149.86768908096394,-6.313513940370968,-0.940437337615808,0.03004560639517745,3.0577866137868823
8625.259637832642,238,357,270,221,446,217,491,354,11.774456359998617,141.8791094995834,-10.644717340120277,-0.9286409547922838,-0.024651260581582,-0.04981690756972398
8656.63194656372,240,369,246,336,482,330,491,365,112.30064230242812,769.1083111383991,-178.80707069454292,1.3891226204546985,0.23904721145066485,0.5791645463468672
8687.423467636108,242,373,248,337,480,335,488,369,111.62298476339049,912.4686229529218,-219.4493027028281,-1.0726814147378265,0.3823115214239168,0.40163643742912536
8718.462467193604,487,377,479,337,0,0,0,0,111.62298476339049,912.4686229529218,-219.4493027028281,-1.0726814147378265,0.3823115214239168,0.40163643742912536
8751.431465148926,0,0,0,0,0,0,0,0,111.62298476339049,912.4686229529218,-219.4493027028281,-1.0726814147378265,0.3823115214239168,0.40163643742912536
8813.657760620117,252,353,249,391,477,349,484,389,25.159032694167838,151.79904736506126,-41.1133900344608,1.4768365075667371,0.2862887027551381,0.5250252200564719
8845.33405303955,250,394,290,393,483,392,442,392,38.74632265112532,139.6562803760625,-45.244519183253004,1.3954830609306657,0.6843195335992223,1.277868310925894
8896.43144607544,480,393,254,395,0,0,0,0,38.74632265112532,139.6562803760625,-45.244519183253004,1.3954830609306657,0.6843195335992223,1.277868310925894
8927.804708480835,479,396,254,396,263,188,459,185,11.93511425551739,97.53833607612397,-12.254526620398664,-1.8163396552701112,-0.7246262613215966,1.3516749909797394
8945.719957351685,479,396,254,396,263,188,459,185,11.93511425551739,97.53833607612397,-12.254526620398664,-1.8163396552701112,-0.7246262613215966,1.3516749909797394
8967.600345611572,475,401,255,399,261,189,462,184,11.627318431589975,93.44571107947239,-12.80587720147054,-1.8455926061767483,-0.7573957496037546,1.326588502533576
8991.67013168335,471,399,259,398,259,191,465,187,12.274325577839996,92.36508665645535,-13.680507789606615,-1.8644392357807171,-0.7773669589689877,1.3008001052839566
9022.88818359375,470,397,260,395,254,189,470,187,12.286023096044136,89.82538688860137,-13.589605310980293,-1.8840807143601903,-0.8030993043332691,1.2707995022790344
9054.813146591187,464,395,261,390,249,194,475,194,12.6790531793498,84.95628364677485,-14.082548026941023,-1.8758199712843924,-0.7706953216388859,1.2208691663601439
9086.130380630493,459,390,263,383,247,207,480,209,15.264750587481789,78.91335203875965,-15.133547320252557,-1.803846136107296,-0.6202205130214448,1.1892429230468364
9118.465900421143,456,384,268,376,245,217,483,221,19.953914878807847,70.36158522388345,-15.87115073783176,-1.7338749470758983,-0.44517119388074433,1.1878617200382942
9150.650262832642,455,380,269,372,245,226,487,232,30.917118990436087,52.231361303296424,-17.034449588390213,-1.6588817735827444,-0.2450770156698628,1.1986520109030696
9230.807542800903,453,368,272,360,246,240,491,246,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9247.748613357544,453,368,272,360,246,240,491,246,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9264.999389648438,453,365,493,256,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9295.4683303833,452,359,495,263,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9326.998710632324,246,261,277,346,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9359.002590179443,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9391.51382446289,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9424.581050872803,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9455.195426940918,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9486.311435699463,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9536.518573760986,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9566.017150878906,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9599.604368209839,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9631.875991821289,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9663.700819015503,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9695.874452590942,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9727.985382080078,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9760.032176971436,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9792.102098464966,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9823.767900466919,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9871.705770492554,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9903.357982635498,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9935.465812683105,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9967.393159866333,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
9999.850749969482,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10030.951499938965,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10063.31205368042,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10094.054222106934,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10126.441478729248,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10174.299478530884,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10210.859537124634,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10239.148139953613,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10271.461725234985,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10303.693294525146,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10335.936307907104,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10366.337060928345,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10400.022983551025,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10430.999279022217,0,0,0,0,0,0,0,0,-141.8127175411139,372.4791876164371,-12.660020407942945,1.583375027161069,-0.045088199147284416,-1.9022627556613207
10464.006900787354,242,311,274,310,239,343,273,342,1.947340814559596,-15.678364482748758,3.6064354825121834,0.03463584203119217,-0.7900008287365642,-1.4316111299865955
10512.553930282593,237,356,409,325,410,359,445,360,-36.381567174723585,-141.4362234980042,36.07816975307313,-1.4472673753067764,-0.6425214848921482,-1.7546740781954822
10543.784618377686,412,362,444,330,445,363,440,166,14.684562175043883,63.434421318783734,-18.268232323830564,-1.7484616237740431,-0.7097081859185408,-1.7748424739368134
10575.639486312866,245,321,442,160,412,159,247,158,6.421279262094779,34.0270183181227,5.838573537304878,0.3967834756444875,-0.17637077043862703,1.7201815248636312
10611.082077026367,247,316,244,153,244,183,247,345,-3.2706178007080773,21.877003218038478,-5.328483592015479,-0.0002828172685814256,0.12554456155477406,-1.4213763986825527
10640.010356903076,248,340,240,150,448,148,439,342,6.6948857941961215,142.8616039313668,-2.7827966652652387,0.21479062654634082,-0.0025906337336518946,-0.06267538037951473
10672.474384307861,252,331,236,147,451,145,439,329,7.303117296759567,143.60982262120962,-1.3662229300607676,0.35282519544261615,-0.012712284225373812,-0.0093840232478316
10703.880786895752,253,327,231,148,454,144,439,325,6.933744315681839,139.95415461324842,-1.271806831809891,0.46151230603211874,-0.019141954727477758,-0.04588191268486161
10735.702753067017,254,325,228,149,457,147,440,325,6.999913006955378,138.67107924296272,-1.6950277766973878,0.5097308936253055,-0.006620473992147159,-0.037190427489640146
10769.121170043945,254,321,227,150,459,148,439,323,6.769099562795311,138.14358881975207,-1.5657117325142718,0.5566309739513577,-0.0007224586520684484,-0.06827919056944892
10799.32427406311,256,316,227,149,459,145,440,314,7.297939176174042,139.3530414471453,-0.2439113158387114,0.5994473766053678,-0.018671410514082307,-0.047872556252942934
10847.212076187134,258,309,226,143,459,137,440,306,7.18099130574082,136.47829339010943,1.672624474068117,0.6364860534640981,-0.027022437508563688,-0.07449910122919923
10877.944231033325,258,308,225,148,462,142,438,306,6.921575319014913,133.71558291047904,0.775405404560356,0.6917310091000204,-0.023625437779706607,-0.09106246018641935
10912.278175354004,258,300,224,151,463,145,438,297,7.2056607921701215,137.58520469324063,1.7455643059963322,0.7643131869340831,-0.026987887880981398,-0.08155614258475657
10943.926811218262,261,290,222,151,465,140,438,286,6.687945359508541,129.8133503692565,3.2165906928043153,0.8565113265035467,-0.041218962933840406,-0.18899182735691533
10976.008892059326,261,283,222,158,469,147,437,279,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11011.837720870972,472,161,436,263,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11039.598941802979,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11071.444511413574,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11103.523969650269,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11151.742696762085,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11180.635213851929,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11213.29641342163,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11248.11840057373,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11279.622077941895,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11313.19284439087,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11343.973159790039,0,0,0,0,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11376.268148422241,514,290,501,266,0,0,0,0,6.7322507256642385,128.90243538498922,3.307763545997411,0.9436224032618882,-0.04076076944093225,-0.21026552865698755
11412.566423416138,520,296,506,269,461,180,466,190,96.54434999592851,320.5814169331985,34.158289885302736,-1.470933605821703,-0.8487899081525366,1.2879671793491405
11439.34965133667,522,311,466,179,0,0,0,0,96.54434999592851,320.5814169331985,34.158289885302736,-1.470933605821703,-0.8487899081525366,1.2879671793491405
11487.80107498169,512,297,524,330,249,297,240,328,13.490467765307882,244.90769405353882,-36.224462190526836,-1.6032552538253337,0.1426654556144921,2.992589560444806
11519.513368606567,515,304,526,341,251,310,242,343,14.845801282813465,278.85330914785044,-48.490854230200156,-1.612419995898425,0.19756275768741757,2.8378510815070213
11542.025327682495,515,304,526,341,251,310,242,343,14.845801282813465,278.85330914785044,-48.490854230200156,-1.612419995898425,0.19756275768741757,2.8378510815070213
11563.961744308472,470,322,518,363,450,196,477,362,6.9872618241537925,21.614723885644345,-5.598460416479005,0.05826564850027937,0.11922910847461902,-1.8303387258815624
11614.151000976562,512,330,521,374,258,331,252,369,6.966638054343793,341.8279133276045,-77.93814555901318,-1.5959360857804197,0.33067891796155385,2.271413899294537
11647.160530090332,509,339,257,337,252,377,277,195,-2.808046303981261,22.024836245911267,-7.6499637376794,2.835919586440994,0.14478963570019598,-1.5377256665615415
11679.319381713867,505,348,256,341,251,381,510,390,8.357061538108427,99.25249241731176,-26.168484532776024,2.967676575949529,0.8328304249815229,-1.4098637500931381
11712.885618209839,507,391,252,384,273,166,485,163,13.176016960847306,103.63941583134256,-7.911653485855358,-1.7875653523061297,-0.9162056023799413,1.3400425791972894
